X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;target;Y0;Y1
0.0;0.0;0.0;6.0;14.0;10.0;0.0;0.0;0.0;0.0;3.0;16.0;7.0;13.0;2.0;0.0;0.0;0.0;4.0;16.0;3.0;14.0;1.0;0.0;0.0;0.0;0.0;11.0;16.0;9.0;0.0;0.0;0.0;0.0;5.0;14.0;16.0;6.0;0.0;0.0;0.0;3.0;15.0;4.0;1.0;13.0;4.0;0.0;0.0;2.0;14.0;11.0;5.0;5.0;12.0;0.0;0.0;0.0;0.0;6.0;10.0;15.0;15.0;0.0;8.0;-2.800410389640261;2.105263316584937
0.0;0.0;13.0;10.0;8.0;8.0;7.0;0.0;0.0;4.0;16.0;16.0;16.0;16.0;15.0;2.0;0.0;0.0;10.0;16.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;15.0;0.0;0.0;0.0;0.0;1.0;6.0;10.0;12.0;0.0;0.0;0.0;0.0;1.0;13.0;16.0;5.0;0.0;0.0;0.0;5.0;-8.358927956057167;43.37061333634528
0.0;0.0;1.0;9.0;13.0;11.0;0.0;0.0;0.0;0.0;10.0;11.0;12.0;16.0;1.0;0.0;0.0;0.0;15.0;4.0;12.0;16.0;1.0;0.0;0.0;0.0;12.0;16.0;11.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;14.0;0.0;0.0;0.0;4.0;12.0;8.0;10.0;11.0;0.0;0.0;0.0;0.0;2.0;9.0;16.0;6.0;0.0;0.0;9.0;-25.35898204261415;17.874074764470482
0.0;0.0;0.0;10.0;14.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;16.0;1.0;0.0;0.0;0.0;0.0;4.0;16.0;8.0;0.0;3.0;5.0;0.0;0.0;10.0;15.0;0.0;2.0;15.0;10.0;0.0;0.0;12.0;16.0;14.0;16.0;13.0;1.0;0.0;0.0;2.0;11.0;14.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;16.0;2.0;0.0;0.0;4.0;37.26242530199223;-6.026530527942241
0.0;0.0;15.0;16.0;11.0;3.0;0.0;0.0;0.0;0.0;4.0;10.0;15.0;15.0;3.0;0.0;0.0;0.0;0.0;0.0;14.0;16.0;5.0;0.0;0.0;0.0;0.0;5.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;11.0;1.0;0.0;0.0;0.0;0.0;2.0;13.0;16.0;9.0;0.0;0.0;0.0;6.0;15.0;16.0;12.0;3.0;0.0;0.0;0.0;15.0;14.0;7.0;1.0;0.0;0.0;3.0;-34.60093707798606;-0.7535120715489733
0.0;0.0;6.0;14.0;16.0;16.0;2.0;0.0;0.0;5.0;16.0;13.0;11.0;16.0;0.0;0.0;0.0;0.0;7.0;2.0;15.0;12.0;0.0;0.0;0.0;0.0;0.0;7.0;16.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;9.0;0.0;0.0;0.0;3.0;11.0;8.0;16.0;6.0;0.0;0.0;0.0;7.0;16.0;16.0;8.0;0.0;0.0;3.0;-39.04948795011138;7.290527099761861
0.0;0.0;0.0;0.0;14.0;16.0;7.0;0.0;0.0;0.0;0.0;5.0;16.0;16.0;8.0;0.0;0.0;0.0;1.0;12.0;16.0;16.0;8.0;0.0;0.0;5.0;14.0;16.0;16.0;16.0;5.0;0.0;0.0;1.0;4.0;7.0;16.0;16.0;8.0;0.0;0.0;0.0;0.0;2.0;16.0;16.0;7.0;0.0;0.0;0.0;0.0;2.0;16.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0;1.0;8.968683024221225;-10.447158475767246
0.0;2.0;13.0;16.0;4.0;0.0;0.0;0.0;0.0;12.0;12.0;12.0;15.0;0.0;0.0;0.0;0.0;5.0;2.0;7.0;14.0;0.0;0.0;0.0;0.0;0.0;3.0;15.0;15.0;7.0;0.0;0.0;0.0;0.0;4.0;12.0;12.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;7.0;0.0;0.0;3.0;16.0;8.0;9.0;16.0;6.0;0.0;0.0;1.0;11.0;12.0;14.0;9.0;0.0;0.0;3.0;-30.07216735971945;8.081437336032254
0.0;0.0;2.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0;11.0;14.0;14.0;9.0;0.0;0.0;0.0;3.0;15.0;1.0;10.0;9.0;0.0;0.0;0.0;2.0;7.0;0.0;10.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;10.0;16.0;6.0;0.0;0.0;0.0;0.0;7.0;16.0;13.0;14.0;16.0;4.0;0.0;0.0;4.0;15.0;0.0;0.0;5.0;4.0;2.0;27.45877486996176;32.53730179457216
0.0;0.0;0.0;8.0;15.0;1.0;0.0;0.0;0.0;0.0;1.0;14.0;13.0;1.0;1.0;0.0;0.0;0.0;10.0;15.0;3.0;15.0;11.0;0.0;0.0;7.0;16.0;7.0;1.0;16.0;8.0;0.0;0.0;9.0;16.0;13.0;14.0;16.0;5.0;0.0;0.0;1.0;10.0;15.0;16.0;14.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;4.0;0.0;0.0;4.0;31.26754943438213;-0.5786532467988732
0.0;0.0;9.0;15.0;13.0;3.0;0.0;0.0;0.0;2.0;14.0;2.0;6.0;5.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;15.0;4.0;0.0;0.0;1.0;13.0;5.0;7.0;16.0;6.0;0.0;0.0;0.0;2.0;7.0;7.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;1.0;0.0;0.0;0.0;3.0;1.0;10.0;9.0;0.0;0.0;0.0;0.0;11.0;15.0;9.0;1.0;0.0;0.0;9.0;-28.680839521805563;19.02683229530892
0.0;0.0;0.0;9.0;15.0;6.0;0.0;0.0;0.0;0.0;5.0;15.0;16.0;15.0;0.0;0.0;0.0;0.0;15.0;15.0;4.0;16.0;3.0;0.0;0.0;2.0;14.0;5.0;0.0;12.0;8.0;0.0;0.0;6.0;13.0;0.0;1.0;14.0;6.0;0.0;0.0;1.0;10.0;14.0;15.0;16.0;3.0;0.0;0.0;0.0;3.0;16.0;16.0;14.0;1.0;0.0;0.0;0.0;0.0;9.0;13.0;5.0;0.0;0.0;0.0;4.444305137415341;-44.37431397154752
0.0;0.0;4.0;15.0;16.0;6.0;0.0;0.0;0.0;0.0;16.0;12.0;8.0;15.0;0.0;0.0;0.0;7.0;16.0;4.0;0.0;11.0;5.0;0.0;0.0;10.0;15.0;0.0;0.0;8.0;9.0;0.0;0.0;10.0;14.0;0.0;0.0;8.0;11.0;0.0;0.0;6.0;16.0;4.0;0.0;11.0;9.0;0.0;0.0;1.0;15.0;7.0;8.0;16.0;5.0;0.0;0.0;0.0;3.0;14.0;16.0;10.0;1.0;0.0;0.0;-5.2394970800827405;-56.41095576654931
0.0;0.0;2.0;11.0;13.0;5.0;0.0;0.0;0.0;0.0;16.0;10.0;13.0;16.0;7.0;0.0;0.0;0.0;14.0;10.0;0.0;10.0;11.0;0.0;0.0;0.0;4.0;14.0;16.0;13.0;1.0;0.0;0.0;0.0;0.0;11.0;13.0;12.0;1.0;0.0;0.0;0.0;8.0;10.0;2.0;14.0;3.0;0.0;0.0;0.0;10.0;10.0;3.0;15.0;1.0;0.0;0.0;0.0;2.0;15.0;16.0;6.0;0.0;0.0;8.0;-11.580421006168534;3.99204309022737
0.0;0.0;3.0;14.0;16.0;14.0;0.0;0.0;0.0;0.0;13.0;13.0;13.0;16.0;2.0;0.0;0.0;0.0;1.0;0.0;9.0;15.0;0.0;0.0;0.0;0.0;9.0;12.0;15.0;16.0;10.0;0.0;0.0;4.0;16.0;16.0;16.0;11.0;3.0;0.0;0.0;0.0;4.0;9.0;14.0;2.0;0.0;0.0;0.0;0.0;2.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;4.0;13.0;1.0;0.0;0.0;0.0;7.0;-22.84613577452793;-20.207574799949708
0.0;0.0;9.0;9.0;12.0;12.0;0.0;0.0;0.0;0.0;14.0;10.0;8.0;3.0;0.0;0.0;0.0;0.0;13.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;13.0;16.0;15.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;12.0;0.0;0.0;0.0;5.0;1.0;2.0;11.0;8.0;0.0;0.0;0.0;10.0;16.0;16.0;11.0;1.0;0.0;5.0;-28.17225368035055;32.50523512234668
0.0;0.0;7.0;15.0;16.0;10.0;0.0;0.0;0.0;0.0;14.0;9.0;10.0;16.0;1.0;0.0;0.0;0.0;2.0;5.0;15.0;14.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;13.0;0.0;0.0;0.0;0.0;11.0;9.0;15.0;16.0;1.0;0.0;0.0;0.0;8.0;16.0;16.0;12.0;0.0;0.0;3.0;-31.371303049339563;0.0264128076074916
0.0;0.0;0.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;3.0;0.0;2.0;0.0;0.0;1.0;16.0;5.0;1.0;10.0;15.0;1.0;0.0;9.0;16.0;4.0;9.0;16.0;7.0;0.0;0.0;7.0;16.0;16.0;16.0;7.0;0.0;0.0;0.0;0.0;2.0;8.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;10.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;10.0;0.0;0.0;0.0;4.0;30.31567315682409;4.671407151149337
0.0;0.0;0.0;9.0;15.0;16.0;9.0;0.0;0.0;0.0;10.0;13.0;4.0;12.0;7.0;0.0;0.0;5.0;14.0;1.0;2.0;15.0;3.0;0.0;0.0;4.0;14.0;12.0;16.0;15.0;0.0;0.0;0.0;0.0;1.0;1.0;13.0;7.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;4.0;0.0;0.0;0.0;9.0;-11.071522003721787;-8.126931465949175
0.0;3.0;11.0;15.0;12.0;7.0;1.0;0.0;0.0;4.0;16.0;13.0;11.0;9.0;6.0;0.0;0.0;4.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;12.0;0.0;0.0;0.0;0.0;1.0;7.0;16.0;3.0;0.0;0.0;0.0;0.0;5.0;13.0;6.0;0.0;0.0;0.0;0.0;5.0;-1.305901448885202;42.556062750203424
0.0;0.0;0.0;6.0;13.0;3.0;0.0;0.0;0.0;0.0;1.0;14.0;11.0;0.0;0.0;0.0;0.0;0.0;7.0;15.0;2.0;0.0;0.0;0.0;0.0;0.0;10.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;15.0;16.0;13.0;5.0;0.0;0.0;0.0;10.0;16.0;5.0;11.0;14.0;0.0;0.0;0.0;7.0;15.0;5.0;10.0;14.0;0.0;0.0;0.0;0.0;3.0;14.0;16.0;9.0;0.0;6.0;27.00320438571159;-33.09126479265516
0.0;0.0;0.0;6.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;8.0;0.0;0.0;0.0;0.0;0.0;4.0;16.0;5.0;0.0;0.0;0.0;0.0;0.0;9.0;12.0;7.0;12.0;2.0;0.0;0.0;0.0;9.0;16.0;15.0;13.0;6.0;0.0;0.0;0.0;13.0;14.0;2.0;13.0;6.0;0.0;0.0;0.0;14.0;15.0;13.0;16.0;4.0;0.0;0.0;0.0;1.0;10.0;16.0;10.0;0.0;0.0;6.0;24.611759700230007;-31.60211257211242
0.0;0.0;7.0;13.0;16.0;7.0;0.0;0.0;0.0;2.0;16.0;6.0;5.0;12.0;1.0;0.0;0.0;4.0;12.0;0.0;1.0;16.0;4.0;0.0;0.0;1.0;12.0;12.0;13.0;16.0;3.0;0.0;0.0;0.0;0.0;4.0;8.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;13.0;0.0;0.0;0.0;0.0;8.0;3.0;10.0;10.0;0.0;0.0;0.0;0.0;6.0;15.0;15.0;3.0;0.0;0.0;9.0;-28.666051126827146;18.915004313302163
0.0;0.0;0.0;12.0;13.0;0.0;0.0;0.0;0.0;0.0;2.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;4.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;10.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0;16.0;16.0;15.0;5.0;0.0;0.0;0.0;8.0;16.0;0.0;6.0;15.0;1.0;0.0;0.0;7.0;16.0;4.0;10.0;16.0;3.0;0.0;0.0;1.0;11.0;16.0;16.0;12.0;0.0;6.0;26.090743885229944;-36.42871440410391
0.0;0.0;5.0;16.0;11.0;0.0;0.0;0.0;0.0;0.0;12.0;13.0;13.0;11.0;0.0;0.0;0.0;0.0;13.0;8.0;6.0;16.0;0.0;0.0;0.0;0.0;7.0;14.0;16.0;16.0;4.0;0.0;0.0;0.0;0.0;7.0;8.0;14.0;7.0;0.0;0.0;0.0;4.0;0.0;0.0;8.0;12.0;0.0;0.0;1.0;15.0;11.0;8.0;13.0;11.0;0.0;0.0;0.0;5.0;11.0;12.0;14.0;3.0;0.0;9.0;-36.7942852095881;26.286285020801703
0.0;0.0;11.0;13.0;12.0;12.0;3.0;0.0;0.0;5.0;14.0;4.0;4.0;7.0;2.0;0.0;0.0;7.0;10.0;1.0;4.0;1.0;0.0;0.0;0.0;8.0;15.0;14.0;12.0;15.0;2.0;0.0;0.0;2.0;7.0;0.0;0.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;3.0;0.0;0.0;1.0;8.0;3.0;10.0;12.0;0.0;0.0;0.0;1.0;12.0;16.0;12.0;2.0;0.0;0.0;5.0;-20.2971581210797;38.228669847385255
0.0;0.0;1.0;13.0;14.0;1.0;0.0;0.0;0.0;1.0;11.0;16.0;10.0;12.0;0.0;0.0;0.0;6.0;16.0;15.0;0.0;13.0;3.0;0.0;0.0;7.0;14.0;5.0;0.0;8.0;9.0;0.0;0.0;6.0;13.0;0.0;0.0;8.0;11.0;0.0;0.0;4.0;15.0;0.0;1.0;14.0;9.0;0.0;0.0;0.0;14.0;8.0;12.0;16.0;3.0;0.0;0.0;0.0;3.0;15.0;15.0;4.0;0.0;0.0;0.0;0.9835421120878116;-47.10851774057593
0.0;0.0;5.0;8.0;11.0;5.0;0.0;0.0;0.0;0.0;13.0;16.0;12.0;12.0;0.0;0.0;0.0;1.0;16.0;9.0;0.0;9.0;3.0;0.0;0.0;3.0;16.0;6.0;0.0;6.0;6.0;0.0;0.0;3.0;11.0;1.0;0.0;5.0;6.0;0.0;0.0;0.0;12.0;0.0;0.0;11.0;6.0;0.0;0.0;0.0;14.0;5.0;12.0;15.0;1.0;0.0;0.0;0.0;6.0;16.0;13.0;2.0;0.0;0.0;0.0;-2.4412236579180537;-47.19930553399155
0.0;0.0;2.0;9.0;15.0;12.0;5.0;0.0;0.0;0.0;12.0;11.0;11.0;12.0;11.0;0.0;0.0;1.0;16.0;1.0;0.0;8.0;11.0;0.0;0.0;3.0;15.0;12.0;10.0;15.0;2.0;0.0;0.0;0.0;1.0;11.0;16.0;9.0;0.0;0.0;0.0;0.0;0.0;11.0;15.0;12.0;0.0;0.0;0.0;0.0;0.0;12.0;15.0;8.0;0.0;0.0;0.0;0.0;0.0;10.0;13.0;2.0;0.0;0.0;8.0;-12.852187987781528;0.9689122491372176
0.0;0.0;4.0;14.0;6.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;2.0;0.0;0.0;0.0;0.0;0.0;16.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;11.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;12.0;8.0;3.0;0.0;0.0;0.0;2.0;16.0;14.0;8.0;12.0;9.0;0.0;0.0;0.0;16.0;13.0;4.0;12.0;12.0;0.0;0.0;0.0;6.0;15.0;16.0;12.0;1.0;0.0;6.0;33.682388143464216;-32.37545185124787
0.0;0.0;10.0;16.0;13.0;3.0;0.0;0.0;0.0;0.0;6.0;15.0;12.0;13.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;8.0;0.0;0.0;0.0;0.0;4.0;15.0;16.0;13.0;8.0;5.0;0.0;0.0;6.0;16.0;10.0;9.0;12.0;15.0;2.0;32.308474345745466;28.532112688543062
0.0;0.0;0.0;7.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;11.0;0.0;0.0;0.0;0.0;0.0;11.0;14.0;6.0;5.0;0.0;0.0;0.0;4.0;16.0;7.0;14.0;13.0;2.0;0.0;0.0;10.0;16.0;13.0;16.0;16.0;10.0;0.0;0.0;8.0;15.0;14.0;16.0;10.0;1.0;0.0;0.0;0.0;0.0;9.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;15.0;1.0;0.0;0.0;4.0;36.62879419039017;-2.716748544569
0.0;0.0;4.0;10.0;15.0;16.0;4.0;0.0;0.0;0.0;13.0;14.0;9.0;16.0;3.0;0.0;0.0;0.0;2.0;1.0;5.0;15.0;0.0;0.0;0.0;0.0;3.0;4.0;13.0;14.0;2.0;0.0;0.0;5.0;16.0;16.0;16.0;16.0;8.0;0.0;0.0;4.0;9.0;12.0;14.0;1.0;0.0;0.0;0.0;0.0;5.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;6.0;16.0;4.0;0.0;0.0;0.0;7.0;-19.33726353824544;-21.64073710276197
0.0;0.0;3.0;13.0;11.0;7.0;0.0;0.0;0.0;0.0;11.0;16.0;16.0;16.0;2.0;0.0;0.0;4.0;16.0;9.0;1.0;14.0;2.0;0.0;0.0;4.0;16.0;0.0;0.0;16.0;2.0;0.0;0.0;0.0;16.0;1.0;0.0;12.0;8.0;0.0;0.0;0.0;15.0;9.0;0.0;13.0;6.0;0.0;0.0;0.0;9.0;14.0;9.0;14.0;1.0;0.0;0.0;0.0;2.0;12.0;13.0;4.0;0.0;0.0;0.0;4.001812789194178;-46.104685281104814
0.0;1.0;13.0;15.0;2.0;0.0;0.0;0.0;0.0;6.0;15.0;15.0;9.0;0.0;0.0;0.0;0.0;9.0;8.0;10.0;13.0;0.0;0.0;0.0;0.0;5.0;3.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;6.0;0.0;0.0;0.0;0.0;5.0;15.0;15.0;1.0;0.0;0.0;0.0;0.0;6.0;16.0;15.0;12.0;12.0;11.0;0.0;0.0;1.0;11.0;13.0;16.0;16.0;12.0;0.0;2.0;19.535930647916803;36.70072116491409
0.0;0.0;0.0;4.0;13.0;13.0;0.0;0.0;0.0;0.0;0.0;10.0;16.0;16.0;1.0;0.0;0.0;0.0;3.0;14.0;16.0;13.0;0.0;0.0;0.0;0.0;8.0;16.0;16.0;5.0;0.0;0.0;0.0;3.0;15.0;16.0;16.0;4.0;0.0;0.0;0.0;4.0;16.0;16.0;16.0;6.0;0.0;0.0;0.0;2.0;8.0;15.0;16.0;9.0;0.0;0.0;0.0;0.0;0.0;4.0;14.0;12.0;0.0;0.0;1.0;8.141539954848454;1.0976996302732875
0.0;0.0;7.0;15.0;12.0;0.0;0.0;0.0;0.0;3.0;15.0;8.0;14.0;2.0;0.0;0.0;0.0;0.0;5.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;8.0;2.0;0.0;0.0;0.0;0.0;8.0;16.0;16.0;15.0;4.0;0.0;0.0;0.0;1.0;4.0;2.0;12.0;6.0;0.0;0.0;0.0;2.0;4.0;13.0;12.0;0.0;0.0;0.0;0.0;5.0;13.0;9.0;1.0;0.0;0.0;3.0;-29.09756938254853;10.036513562594438
0.0;0.0;1.0;14.0;16.0;8.0;0.0;0.0;0.0;0.0;10.0;16.0;11.0;4.0;0.0;0.0;0.0;0.0;1.0;11.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;16.0;14.0;13.0;8.0;1.0;0.0;0.0;3.0;16.0;16.0;13.0;16.0;8.0;0.0;0.0;0.0;12.0;16.0;7.0;15.0;12.0;0.0;0.0;0.0;1.0;13.0;16.0;16.0;8.0;0.0;6.0;30.240101247480457;-28.94918993053649
0.0;0.0;0.0;11.0;7.0;0.0;0.0;0.0;0.0;0.0;8.0;15.0;7.0;0.0;0.0;0.0;0.0;0.0;13.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;14.0;8.0;1.0;0.0;0.0;0.0;5.0;16.0;10.0;10.0;14.0;1.0;0.0;0.0;2.0;15.0;3.0;0.0;12.0;7.0;0.0;0.0;0.0;10.0;13.0;1.0;10.0;11.0;0.0;0.0;0.0;0.0;10.0;16.0;15.0;5.0;0.0;6.0;31.77227805522522;-31.94091632905293
0.0;0.0;5.0;16.0;16.0;16.0;16.0;11.0;0.0;0.0;6.0;9.0;5.0;5.0;15.0;8.0;0.0;0.0;0.0;0.0;0.0;9.0;11.0;1.0;0.0;0.0;0.0;3.0;6.0;16.0;3.0;0.0;0.0;0.0;5.0;16.0;16.0;16.0;7.0;0.0;0.0;0.0;4.0;8.0;16.0;4.0;1.0;0.0;0.0;0.0;1.0;13.0;10.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;2.0;0.0;0.0;0.0;7.0;-4.156866342696995;-21.3131257569732
0.0;0.0;12.0;15.0;3.0;0.0;0.0;0.0;0.0;6.0;15.0;12.0;14.0;0.0;0.0;0.0;0.0;7.0;5.0;1.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;14.0;1.0;0.0;0.0;0.0;0.0;12.0;16.0;12.0;8.0;5.0;0.0;0.0;0.0;9.0;8.0;13.0;15.0;7.0;0.0;2.0;22.27855329199076;33.34585258490796
0.0;0.0;8.0;16.0;4.0;0.0;0.0;0.0;0.0;6.0;12.0;2.0;14.0;13.0;0.0;0.0;0.0;9.0;6.0;1.0;14.0;14.0;0.0;0.0;0.0;2.0;11.0;12.0;8.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;9.0;0.0;0.0;0.0;2.0;0.0;1.0;12.0;6.0;0.0;0.0;0.0;8.0;9.0;13.0;7.0;0.0;0.0;9.0;-26.41111937582429;26.202231111425736
0.0;0.0;6.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;16.0;13.0;0.0;0.0;0.0;0.0;10.0;16.0;16.0;16.0;7.0;0.0;0.0;1.0;16.0;8.0;0.0;11.0;8.0;0.0;0.0;7.0;14.0;1.0;0.0;10.0;8.0;0.0;0.0;8.0;12.0;0.0;0.0;13.0;4.0;0.0;0.0;5.0;16.0;8.0;9.0;13.0;0.0;0.0;0.0;0.0;6.0;12.0;13.0;5.0;0.0;0.0;0.0;-2.380591492102448;-41.337838983034025
0.0;0.0;0.0;9.0;16.0;9.0;0.0;0.0;0.0;0.0;3.0;15.0;5.0;16.0;0.0;0.0;0.0;0.0;7.0;12.0;7.0;12.0;0.0;0.0;0.0;0.0;1.0;16.0;16.0;5.0;0.0;0.0;0.0;0.0;2.0;16.0;14.0;1.0;0.0;0.0;0.0;3.0;16.0;8.0;9.0;11.0;0.0;0.0;0.0;0.0;12.0;13.0;4.0;12.0;8.0;0.0;0.0;0.0;0.0;8.0;14.0;16.0;14.0;0.0;8.0;-2.816538847264384;2.625987473434826
0.0;0.0;0.0;10.0;8.0;0.0;0.0;0.0;0.0;0.0;6.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;11.0;8.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;8.0;2.0;0.0;0.0;0.0;0.0;6.0;16.0;16.0;16.0;15.0;3.0;0.0;0.0;0.0;16.0;2.0;0.0;8.0;12.0;0.0;0.0;0.0;11.0;12.0;5.0;11.0;12.0;0.0;0.0;0.0;1.0;8.0;16.0;15.0;2.0;0.0;6.0;36.02754230689125;-34.52393445785578
0.0;0.0;5.0;16.0;16.0;3.0;0.0;0.0;0.0;0.0;9.0;16.0;7.0;0.0;0.0;0.0;0.0;0.0;12.0;15.0;2.0;0.0;0.0;0.0;0.0;1.0;15.0;16.0;15.0;4.0;0.0;0.0;0.0;0.0;9.0;13.0;16.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;12.0;0.0;0.0;0.0;0.0;5.0;12.0;16.0;8.0;0.0;0.0;0.0;0.0;3.0;15.0;15.0;1.0;0.0;0.0;5.0;-11.170874317128485;37.32739676264603
0.0;0.0;11.0;16.0;12.0;1.0;0.0;0.0;0.0;3.0;16.0;9.0;16.0;5.0;0.0;0.0;0.0;0.0;6.0;1.0;16.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;9.0;15.0;0.0;0.0;0.0;0.0;0.0;3.0;15.0;6.0;0.0;0.0;0.0;0.0;0.0;10.0;16.0;4.0;5.0;8.0;1.0;0.0;0.0;13.0;16.0;16.0;16.0;16.0;6.0;2.0;24.75004963804573;29.019097788395808
0.0;0.0;6.0;16.0;16.0;6.0;0.0;0.0;0.0;5.0;13.0;5.0;7.0;13.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;11.0;0.0;0.0;0.0;0.0;0.0;5.0;14.0;14.0;8.0;0.0;0.0;0.0;0.0;5.0;16.0;8.0;2.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;0.0;0.0;0.0;7.0;-23.46818028463662;-22.075460782765628
0.0;0.0;5.0;12.0;13.0;12.0;0.0;0.0;0.0;7.0;13.0;5.0;8.0;15.0;0.0;0.0;0.0;4.0;14.0;4.0;13.0;16.0;3.0;0.0;0.0;0.0;6.0;12.0;8.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;8.0;0.0;0.0;0.0;1.0;3.0;2.0;13.0;6.0;0.0;0.0;0.0;6.0;16.0;16.0;8.0;1.0;0.0;9.0;-28.329925274331423;23.9726439455828
