X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;target;Y0;Y1
0.0;0.0;0.0;6.0;15.0;6.0;0.0;0.0;0.0;1.0;11.0;13.0;8.0;11.0;0.0;0.0;0.0;9.0;13.0;0.0;9.0;10.0;0.0;0.0;0.0;8.0;9.0;3.0;15.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;14.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;13.0;2.0;0.0;0.0;0.0;9.0;12.0;5.0;10.0;7.0;0.0;0.0;0.0;0.0;6.0;12.0;15.0;5.0;0.0;3.0;0.437893105796967;-0.541298598132087
0.0;0.0;4.0;15.0;14.0;12.0;11.0;0.0;0.0;0.0;7.0;15.0;13.0;16.0;10.0;0.0;0.0;0.0;10.0;7.0;6.0;16.0;2.0;0.0;0.0;0.0;7.0;1.0;12.0;12.0;0.0;0.0;0.0;0.0;5.0;8.0;16.0;12.0;1.0;0.0;0.0;4.0;16.0;16.0;16.0;14.0;2.0;0.0;0.0;0.0;0.0;15.0;9.0;1.0;0.0;0.0;0.0;0.0;5.0;15.0;2.0;0.0;0.0;0.0;7.0;-1.3368002779443569;-1.7071949867224485
0.0;0.0;3.0;12.0;16.0;13.0;0.0;0.0;0.0;1.0;14.0;9.0;10.0;13.0;0.0;0.0;0.0;0.0;2.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;3.0;7.0;15.0;16.0;10.0;0.0;0.0;0.0;16.0;16.0;15.0;3.0;0.0;0.0;0.0;0.0;3.0;13.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;0.0;0.0;0.0;0.0;7.0;-1.7515382574979805;-1.8083195551170794
0.0;0.0;12.0;15.0;3.0;0.0;0.0;0.0;0.0;6.0;15.0;12.0;14.0;0.0;0.0;0.0;0.0;7.0;5.0;1.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;14.0;1.0;0.0;0.0;0.0;0.0;12.0;16.0;12.0;8.0;5.0;0.0;0.0;0.0;9.0;8.0;13.0;15.0;7.0;0.0;2.0;-0.1789233403318133;-0.3052979397370807
0.0;0.0;1.0;11.0;15.0;1.0;0.0;0.0;0.0;0.0;13.0;16.0;8.0;2.0;1.0;0.0;0.0;0.0;16.0;15.0;10.0;16.0;5.0;0.0;0.0;0.0;8.0;16.0;16.0;7.0;0.0;0.0;0.0;0.0;9.0;16.0;16.0;4.0;0.0;0.0;0.0;0.0;16.0;14.0;16.0;15.0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;16.0;0.0;0.0;0.0;0.0;2.0;9.0;13.0;6.0;0.0;0.0;8.0;-0.5360997752132033;-1.0198338966897749
0.0;0.0;0.0;12.0;13.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;10.0;0.0;0.0;0.0;0.0;6.0;16.0;13.0;11.0;12.0;2.0;0.0;0.0;12.0;16.0;10.0;15.0;16.0;9.0;0.0;0.0;4.0;14.0;16.0;16.0;12.0;4.0;0.0;0.0;0.0;0.0;14.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;13.0;0.0;0.0;0.0;4.0;-0.21008170305239834;2.386390409027045
0.0;0.0;0.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;9.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;16.0;12.0;9.0;1.0;0.0;0.0;0.0;15.0;16.0;14.0;13.0;12.0;0.0;0.0;0.0;14.0;15.0;7.0;0.0;15.0;6.0;0.0;0.0;9.0;14.0;4.0;7.0;15.0;8.0;0.0;0.0;1.0;13.0;16.0;16.0;12.0;1.0;6.0;-0.09903232165545198;0.2874493508782115
0.0;0.0;7.0;14.0;16.0;13.0;1.0;0.0;0.0;0.0;15.0;13.0;3.0;13.0;8.0;0.0;0.0;6.0;15.0;2.0;0.0;8.0;8.0;0.0;0.0;6.0;16.0;0.0;0.0;6.0;11.0;0.0;0.0;9.0;13.0;0.0;0.0;13.0;9.0;0.0;0.0;5.0;15.0;0.0;5.0;16.0;5.0;0.0;0.0;4.0;16.0;9.0;16.0;12.0;0.0;0.0;0.0;0.0;8.0;16.0;12.0;3.0;0.0;0.0;0.0;0.8679558608672935;1.7289416797529225
0.0;0.0;5.0;12.0;13.0;12.0;0.0;0.0;0.0;7.0;13.0;5.0;8.0;15.0;0.0;0.0;0.0;4.0;14.0;4.0;13.0;16.0;3.0;0.0;0.0;0.0;6.0;12.0;8.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;8.0;0.0;0.0;0.0;1.0;3.0;2.0;13.0;6.0;0.0;0.0;0.0;6.0;16.0;16.0;8.0;1.0;0.0;9.0;0.8738467718060358;-0.23560171382144132
0.0;0.0;9.0;8.0;12.0;13.0;1.0;0.0;0.0;3.0;15.0;8.0;5.0;4.0;0.0;0.0;0.0;6.0;9.0;2.0;6.0;2.0;0.0;0.0;0.0;6.0;16.0;14.0;9.0;13.0;4.0;0.0;0.0;2.0;7.0;0.0;0.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;10.0;0.0;0.0;0.0;8.0;5.0;6.0;14.0;3.0;0.0;0.0;0.0;10.0;14.0;15.0;5.0;0.0;0.0;5.0;-1.0141285760940153;0.5177752529244054
0.0;0.0;10.0;11.0;7.0;0.0;0.0;0.0;0.0;4.0;16.0;16.0;16.0;10.0;0.0;0.0;0.0;4.0;16.0;6.0;5.0;15.0;2.0;0.0;0.0;8.0;12.0;0.0;0.0;5.0;8.0;0.0;0.0;8.0;10.0;0.0;0.0;5.0;8.0;0.0;0.0;6.0;13.0;1.0;5.0;14.0;5.0;0.0;0.0;0.0;14.0;13.0;15.0;11.0;1.0;0.0;0.0;0.0;7.0;12.0;8.0;0.0;0.0;0.0;0.0;0.8687372475144612;1.6878746465445027
0.0;0.0;2.0;13.0;16.0;13.0;0.0;0.0;0.0;0.0;14.0;15.0;14.0;16.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0;7.0;14.0;16.0;16.0;7.0;0.0;0.0;0.0;14.0;16.0;14.0;10.0;3.0;0.0;0.0;0.0;3.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;0.0;0.0;0.0;0.0;7.0;-1.5437971390615912;-1.7855298355468603
0.0;0.0;1.0;9.0;15.0;12.0;5.0;0.0;0.0;0.0;8.0;16.0;16.0;16.0;13.0;0.0;0.0;0.0;3.0;1.0;1.0;14.0;10.0;0.0;0.0;0.0;3.0;10.0;13.0;16.0;15.0;0.0;0.0;2.0;16.0;16.0;16.0;15.0;3.0;0.0;0.0;3.0;8.0;2.0;13.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;7.0;-1.3314263557102677;-1.86761822567753
0.0;0.0;3.0;12.0;3.0;0.0;0.0;0.0;0.0;0.0;13.0;14.0;2.0;0.0;0.0;0.0;0.0;3.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;3.0;0.0;0.0;0.0;4.0;10.0;16.0;16.0;16.0;4.0;0.0;0.0;6.0;16.0;4.0;0.0;8.0;9.0;0.0;0.0;0.0;15.0;12.0;4.0;9.0;12.0;0.0;0.0;0.0;2.0;13.0;16.0;14.0;4.0;0.0;6.0;2.2164732652126697;0.020279968696350792
0.0;0.0;7.0;10.0;16.0;9.0;0.0;0.0;0.0;0.0;15.0;16.0;13.0;15.0;1.0;0.0;0.0;0.0;10.0;13.0;10.0;16.0;2.0;0.0;0.0;0.0;1.0;16.0;16.0;11.0;0.0;0.0;0.0;0.0;8.0;16.0;16.0;5.0;0.0;0.0;0.0;0.0;15.0;8.0;14.0;7.0;0.0;0.0;0.0;0.0;16.0;7.0;16.0;4.0;0.0;0.0;0.0;0.0;9.0;16.0;14.0;0.0;0.0;0.0;8.0;-0.6873714037756942;-0.9478645990317308
0.0;0.0;4.0;12.0;13.0;5.0;0.0;0.0;0.0;3.0;15.0;8.0;10.0;15.0;2.0;0.0;0.0;3.0;14.0;2.0;2.0;15.0;3.0;0.0;0.0;0.0;10.0;16.0;16.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;13.0;15.0;3.0;0.0;0.0;0.0;2.0;11.0;1.0;12.0;5.0;0.0;0.0;0.0;7.0;9.0;1.0;14.0;2.0;0.0;0.0;0.0;4.0;16.0;16.0;7.0;0.0;0.0;8.0;0.4191179458998978;-0.6613860417988069
0.0;0.0;0.0;7.0;13.0;8.0;0.0;0.0;0.0;0.0;2.0;16.0;8.0;15.0;0.0;0.0;0.0;0.0;4.0;12.0;8.0;11.0;0.0;0.0;0.0;0.0;2.0;16.0;16.0;3.0;0.0;0.0;0.0;0.0;5.0;16.0;16.0;2.0;0.0;0.0;0.0;2.0;16.0;7.0;9.0;11.0;0.0;0.0;0.0;0.0;9.0;12.0;1.0;14.0;6.0;0.0;0.0;0.0;0.0;6.0;15.0;15.0;12.0;0.0;8.0;0.21097682040519036;-1.2193995660986223
0.0;1.0;13.0;16.0;16.0;10.0;0.0;0.0;0.0;8.0;15.0;8.0;15.0;15.0;0.0;0.0;0.0;3.0;8.0;5.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;16.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;16.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;0.0;0.0;0.0;8.0;6.0;6.0;13.0;12.0;0.0;0.0;1.0;15.0;16.0;16.0;14.0;3.0;0.0;3.0;0.39695143095009344;0.04893630699641356
0.0;0.0;6.0;14.0;10.0;2.0;0.0;0.0;0.0;0.0;15.0;15.0;13.0;15.0;3.0;0.0;0.0;2.0;16.0;10.0;0.0;13.0;9.0;0.0;0.0;1.0;16.0;5.0;0.0;12.0;5.0;0.0;0.0;0.0;16.0;3.0;0.0;13.0;6.0;0.0;0.0;1.0;15.0;5.0;6.0;13.0;1.0;0.0;0.0;0.0;16.0;11.0;14.0;10.0;0.0;0.0;0.0;0.0;7.0;16.0;11.0;1.0;0.0;0.0;0.0;0.851039285020292;1.734921943730668
0.0;0.0;10.0;15.0;7.0;0.0;0.0;0.0;0.0;4.0;16.0;13.0;11.0;11.0;0.0;0.0;0.0;10.0;16.0;12.0;15.0;16.0;4.0;0.0;0.0;3.0;12.0;12.0;14.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;10.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;9.0;16.0;4.0;0.0;0.0;0.0;4.0;4.0;15.0;15.0;0.0;0.0;0.0;1.0;12.0;15.0;12.0;3.0;0.0;0.0;9.0;0.8843500219840514;-0.2952240786929718
0.0;3.0;11.0;15.0;12.0;7.0;1.0;0.0;0.0;4.0;16.0;13.0;11.0;9.0;6.0;0.0;0.0;4.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;12.0;0.0;0.0;0.0;0.0;1.0;7.0;16.0;3.0;0.0;0.0;0.0;0.0;5.0;13.0;6.0;0.0;0.0;0.0;0.0;5.0;-1.926453151721812;0.2915143145514993
0.0;0.0;1.0;9.0;14.0;11.0;1.0;0.0;0.0;0.0;10.0;15.0;9.0;13.0;5.0;0.0;0.0;3.0;16.0;7.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;16.0;16.0;10.0;0.0;0.0;0.0;7.0;16.0;11.0;10.0;16.0;5.0;0.0;0.0;2.0;16.0;5.0;0.0;12.0;8.0;0.0;0.0;0.0;10.0;15.0;13.0;16.0;5.0;0.0;0.0;0.0;0.0;9.0;12.0;7.0;0.0;0.0;6.0;1.8777514002960367;-0.09564276942843776
0.0;0.0;9.0;13.0;16.0;5.0;0.0;0.0;0.0;3.0;16.0;8.0;4.0;13.0;0.0;0.0;0.0;6.0;10.0;1.0;0.0;9.0;2.0;0.0;0.0;5.0;4.0;0.0;0.0;4.0;8.0;0.0;0.0;8.0;4.0;0.0;0.0;4.0;8.0;0.0;0.0;6.0;6.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;13.0;2.0;0.0;7.0;8.0;0.0;0.0;0.0;8.0;12.0;13.0;15.0;2.0;0.0;0.0;0.8692106853718018;1.6594879302517132
0.0;0.0;6.0;12.0;13.0;12.0;0.0;0.0;0.0;0.0;14.0;12.0;7.0;16.0;1.0;0.0;0.0;0.0;6.0;6.0;14.0;9.0;0.0;0.0;0.0;0.0;0.0;14.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;14.0;1.0;0.0;0.0;0.0;10.0;8.0;3.0;16.0;1.0;0.0;0.0;0.0;4.0;14.0;16.0;12.0;0.0;0.0;3.0;-0.0928080924126162;-0.126594959523898
0.0;0.0;6.0;13.0;10.0;3.0;0.0;0.0;0.0;5.0;15.0;11.0;16.0;11.0;0.0;0.0;0.0;2.0;6.0;0.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;7.0;16.0;6.0;0.0;0.0;0.0;0.0;5.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;8.0;4.0;0.0;0.0;0.0;0.0;8.0;14.0;13.0;12.0;4.0;0.0;2.0;-0.29456599961447;-0.43206399004732027
0.0;0.0;1.0;13.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;8.0;5.0;0.0;0.0;0.0;2.0;15.0;15.0;12.0;15.0;5.0;0.0;0.0;7.0;16.0;4.0;0.0;12.0;8.0;0.0;0.0;2.0;15.0;7.0;0.0;12.0;6.0;0.0;0.0;0.0;5.0;15.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;13.0;16.0;9.0;0.0;0.0;6.0;1.9439783192360403;0.27081643404228917
0.0;0.0;1.0;13.0;10.0;0.0;0.0;0.0;0.0;7.0;16.0;16.0;16.0;7.0;0.0;0.0;0.0;8.0;16.0;13.0;10.0;15.0;0.0;0.0;0.0;8.0;16.0;2.0;2.0;15.0;3.0;0.0;0.0;5.0;15.0;2.0;0.0;12.0;7.0;0.0;0.0;1.0;15.0;6.0;2.0;16.0;3.0;0.0;0.0;0.0;11.0;15.0;13.0;16.0;0.0;0.0;0.0;0.0;1.0;15.0;14.0;8.0;0.0;0.0;0.0;0.8633009403030768;1.7093164724145
0.0;0.0;6.0;15.0;14.0;1.0;0.0;0.0;0.0;0.0;13.0;16.0;16.0;2.0;0.0;0.0;0.0;0.0;3.0;8.0;16.0;2.0;0.0;0.0;0.0;2.0;6.0;12.0;16.0;7.0;2.0;0.0;0.0;13.0;16.0;16.0;16.0;16.0;9.0;0.0;0.0;10.0;13.0;16.0;7.0;1.0;0.0;0.0;0.0;0.0;6.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;8.0;0.0;0.0;0.0;0.0;7.0;-1.8064722078240054;-1.5753040298293557
0.0;0.0;0.0;14.0;7.0;0.0;0.0;0.0;0.0;1.0;9.0;16.0;16.0;3.0;0.0;0.0;0.0;4.0;16.0;8.0;11.0;11.0;0.0;0.0;0.0;3.0;16.0;7.0;4.0;16.0;4.0;0.0;0.0;8.0;16.0;4.0;0.0;16.0;8.0;0.0;0.0;5.0;16.0;10.0;0.0;13.0;11.0;0.0;0.0;0.0;13.0;16.0;16.0;16.0;9.0;0.0;0.0;0.0;2.0;10.0;13.0;6.0;0.0;0.0;0.0;0.862877985573286;1.6921348473800895
0.0;2.0;9.0;16.0;13.0;13.0;2.0;0.0;0.0;11.0;11.0;4.0;2.0;10.0;4.0;0.0;0.0;6.0;12.0;2.0;4.0;12.0;0.0;0.0;0.0;0.0;6.0;14.0;13.0;2.0;0.0;0.0;0.0;0.0;1.0;14.0;12.0;0.0;0.0;0.0;0.0;0.0;8.0;7.0;13.0;0.0;0.0;0.0;0.0;0.0;12.0;5.0;12.0;0.0;0.0;0.0;0.0;0.0;13.0;14.0;3.0;0.0;0.0;0.0;8.0;-0.9877054289367695;-0.5951681639756294
0.0;0.0;7.0;16.0;16.0;16.0;8.0;0.0;0.0;0.0;10.0;12.0;10.0;16.0;2.0;0.0;0.0;0.0;13.0;6.0;7.0;13.0;0.0;0.0;0.0;0.0;10.0;1.0;13.0;5.0;0.0;0.0;0.0;0.0;9.0;10.0;16.0;8.0;3.0;0.0;0.0;1.0;12.0;15.0;16.0;16.0;5.0;0.0;0.0;0.0;1.0;16.0;2.0;3.0;0.0;0.0;0.0;0.0;9.0;14.0;0.0;0.0;0.0;0.0;7.0;-1.4573639843005393;-1.745899076561435
0.0;0.0;4.0;12.0;16.0;16.0;4.0;0.0;0.0;0.0;9.0;7.0;4.0;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;14.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;6.0;0.0;0.0;0.0;0.0;1.0;13.0;6.0;0.0;0.0;0.0;0.0;1.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;6.0;16.0;9.0;5.0;0.0;0.0;0.0;0.0;3.0;12.0;13.0;9.0;0.0;0.0;2.0;-1.2381164075042759;-1.648925889980726
0.0;0.0;3.0;16.0;14.0;1.0;0.0;0.0;0.0;0.0;11.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;15.0;9.0;1.0;0.0;0.0;0.0;0.0;3.0;16.0;14.0;16.0;12.0;2.0;0.0;0.0;4.0;16.0;14.0;13.0;11.0;14.0;0.0;0.0;0.0;16.0;5.0;3.0;7.0;16.0;3.0;0.0;0.0;11.0;12.0;8.0;16.0;10.0;0.0;0.0;0.0;2.0;14.0;16.0;12.0;0.0;0.0;6.0;0.5785061338414764;0.25453050411543277
0.0;0.0;0.0;8.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;13.0;8.0;2.0;0.0;0.0;0.0;0.0;13.0;16.0;13.0;14.0;4.0;0.0;0.0;0.0;11.0;8.0;2.0;3.0;13.0;0.0;0.0;0.0;7.0;11.0;5.0;12.0;11.0;0.0;0.0;0.0;1.0;11.0;12.0;4.0;0.0;0.0;6.0;1.8964209787757051;-0.19289372629007645
0.0;1.0;13.0;16.0;16.0;4.0;0.0;0.0;0.0;9.0;15.0;6.0;13.0;8.0;0.0;0.0;0.0;5.0;10.0;0.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0;6.0;16.0;5.0;0.0;0.0;0.0;0.0;5.0;16.0;10.0;0.0;0.0;0.0;0.0;2.0;16.0;11.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;13.0;8.0;8.0;5.0;0.0;0.0;1.0;10.0;14.0;16.0;16.0;16.0;0.0;2.0;-0.19399891026586435;-0.4640803851156616
0.0;0.0;2.0;10.0;12.0;2.0;0.0;0.0;0.0;0.0;11.0;16.0;13.0;10.0;0.0;0.0;0.0;0.0;9.0;7.0;2.0;15.0;0.0;0.0;0.0;0.0;3.0;2.0;3.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;2.0;7.0;16.0;7.0;0.0;0.0;0.0;0.0;9.0;16.0;16.0;16.0;16.0;3.0;0.0;0.0;3.0;13.0;9.0;8.0;4.0;0.0;2.0;-0.15105742890976984;0.05995532423056924
0.0;0.0;9.0;12.0;14.0;2.0;0.0;0.0;0.0;0.0;12.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;16.0;16.0;12.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;12.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;12.0;0.0;0.0;0.0;9.0;7.0;4.0;10.0;11.0;0.0;0.0;0.0;9.0;14.0;16.0;14.0;5.0;0.0;5.0;0.6076933167162967;-0.07534054791609361
0.0;1.0;12.0;12.0;15.0;16.0;7.0;0.0;0.0;7.0;16.0;16.0;13.0;6.0;1.0;0.0;0.0;12.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;14.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;8.0;0.0;0.0;0.0;0.0;5.0;7.0;16.0;7.0;0.0;0.0;0.0;0.0;3.0;15.0;16.0;5.0;0.0;0.0;0.0;5.0;-1.9171918364048894;0.31129024470431205
0.0;0.0;0.0;14.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;1.0;0.0;0.0;0.0;0.0;2.0;16.0;15.0;1.0;0.0;0.0;0.0;0.0;6.0;16.0;15.0;0.0;0.0;0.0;0.0;0.0;9.0;16.0;13.0;0.0;0.0;0.0;0.0;0.0;8.0;16.0;15.0;1.0;0.0;0.0;0.0;0.0;4.0;16.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;13.0;12.0;0.0;0.0;0.0;1.0;-0.8622609338564454;-1.2056754667666245
0.0;0.0;0.0;6.0;15.0;11.0;2.0;0.0;0.0;0.0;6.0;13.0;4.0;13.0;5.0;0.0;0.0;0.0;7.0;11.0;0.0;13.0;3.0;0.0;0.0;0.0;2.0;15.0;13.0;7.0;0.0;0.0;0.0;3.0;13.0;12.0;16.0;2.0;0.0;0.0;0.0;8.0;15.0;1.0;9.0;8.0;0.0;0.0;0.0;0.0;7.0;14.0;8.0;16.0;1.0;0.0;0.0;0.0;0.0;5.0;12.0;16.0;2.0;0.0;8.0;0.09908017223449243;-1.295664508091897
0.0;0.0;0.0;8.0;14.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;11.0;0.0;0.0;0.0;0.0;1.0;15.0;14.0;1.0;6.0;0.0;0.0;0.0;7.0;16.0;5.0;3.0;16.0;8.0;0.0;0.0;8.0;16.0;8.0;14.0;16.0;2.0;0.0;0.0;0.0;6.0;14.0;16.0;11.0;0.0;0.0;0.0;0.0;0.0;6.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;0.0;0.0;0.0;4.0;-0.1789129537411618;2.485845848565945
0.0;0.0;6.0;16.0;15.0;5.0;0.0;0.0;0.0;0.0;2.0;13.0;14.0;13.0;0.0;0.0;0.0;0.0;0.0;2.0;14.0;14.0;1.0;0.0;0.0;0.0;0.0;3.0;16.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;14.0;0.0;0.0;0.0;0.0;8.0;7.0;12.0;16.0;0.0;0.0;0.0;0.0;6.0;16.0;16.0;12.0;1.0;0.0;3.0;-0.20794677743399242;0.03528771378241156
0.0;0.0;13.0;16.0;16.0;15.0;2.0;0.0;0.0;0.0;14.0;13.0;11.0;16.0;2.0;0.0;0.0;0.0;11.0;13.0;15.0;6.0;0.0;0.0;0.0;0.0;5.0;16.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;14.0;15.0;0.0;0.0;0.0;0.0;1.0;14.0;3.0;15.0;7.0;0.0;0.0;0.0;6.0;11.0;0.0;15.0;6.0;0.0;0.0;0.0;1.0;13.0;16.0;15.0;3.0;0.0;0.0;8.0;-0.8371687950710353;-0.6558162541941298
0.0;0.0;2.0;15.0;8.0;0.0;0.0;0.0;0.0;0.0;7.0;14.0;15.0;8.0;0.0;0.0;0.0;7.0;15.0;3.0;3.0;15.0;0.0;0.0;0.0;6.0;16.0;1.0;0.0;9.0;8.0;0.0;0.0;4.0;12.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;12.0;3.0;0.0;12.0;7.0;0.0;0.0;0.0;9.0;13.0;13.0;15.0;1.0;0.0;0.0;0.0;1.0;9.0;12.0;5.0;0.0;0.0;0.0;0.8649649027744499;1.7770791073048608
0.0;0.0;0.0;1.0;7.0;12.0;14.0;1.0;0.0;0.0;1.0;13.0;8.0;4.0;13.0;0.0;0.0;0.0;10.0;16.0;9.0;15.0;11.0;0.0;0.0;1.0;16.0;15.0;15.0;16.0;3.0;0.0;0.0;0.0;11.0;9.0;3.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0;9.0;1.1943504189624552;-1.5037837053796734
0.0;1.0;11.0;10.0;8.0;1.0;1.0;0.0;0.0;3.0;15.0;11.0;3.0;12.0;6.0;0.0;0.0;0.0;4.0;16.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;5.0;0.0;0.0;0.0;0.0;5.0;13.0;12.0;12.0;0.0;0.0;0.0;0.0;13.0;7.0;1.0;16.0;4.0;0.0;0.0;1.0;15.0;4.0;7.0;14.0;0.0;0.0;0.0;1.0;14.0;14.0;8.0;1.0;0.0;0.0;8.0;-0.47592471030895966;-0.5398655822610404
0.0;0.0;0.0;2.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;9.0;0.0;0.0;0.0;0.0;0.0;8.0;12.0;0.0;0.0;13.0;5.0;0.0;0.0;13.0;8.0;0.0;9.0;14.0;0.0;0.0;4.0;16.0;16.0;12.0;16.0;4.0;0.0;0.0;4.0;12.0;12.0;15.0;12.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;0.0;0.0;0.0;4.0;0.011058587052762865;1.9275940280081547
0.0;0.0;1.0;11.0;15.0;6.0;0.0;0.0;0.0;2.0;15.0;10.0;16.0;15.0;0.0;0.0;0.0;1.0;14.0;5.0;6.0;11.0;0.0;0.0;0.0;0.0;5.0;14.0;14.0;3.0;0.0;0.0;0.0;0.0;1.0;14.0;16.0;6.0;0.0;0.0;0.0;0.0;10.0;8.0;6.0;15.0;1.0;0.0;0.0;0.0;9.0;9.0;4.0;16.0;3.0;0.0;0.0;0.0;1.0;15.0;15.0;6.0;0.0;0.0;8.0;0.0014003127710287616;-0.695630613577351
0.0;0.0;1.0;13.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;15.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;15.0;15.0;7.0;0.0;0.0;0.0;14.0;14.0;6.0;4.0;14.0;1.0;0.0;0.0;9.0;14.0;3.0;4.0;14.0;2.0;0.0;0.0;1.0;7.0;14.0;16.0;11.0;0.0;6.0;1.8898761611516788;-0.06987505752177975
